Sample #,Relative Time[s],Flow [ml/min]
1035,1.0141,-0.002
1036,1.015,-0.002
1037,1.0159,0.02
1038,1.0169,0.01
1039,1.0178,-0.002
1040,1.0187,-0.002
1041,1.0197,-0.014
1042,1.0206,0.01
1043,1.0215,-0.012
1044,1.0225,-0.002
1045,1.0234,0.02
1046,1.0243,0.01
1047,1.0253,-0.002
1048,1.0262,-0.002
1049,1.0271,-0.024
1050,1.0281,-0.002
1051,1.029,-0.002
1052,1.0299,-0.012
1053,1.0309,0.02
1054,1.0319,0.01
1055,1.033,0.01
1056,1.034,-0.002
1057,1.0351,-0.024
1058,1.0362,0.01
1059,1.0372,-0.002
1060,1.0383,0.01
1061,1.0393,0.02
1062,1.0404,-0.002
1063,1.0415,0.01
1064,1.0425,-0.012
1065,1.0436,0.01
1066,1.0446,0.01
1067,1.0457,0.02
1068,1.0468,-0.002
1069,1.0478,-0.002
1070,1.0489,-0.002
1071,1.0499,0.02
1072,1.051,-0.002
1073,1.0521,0.01
1074,1.0531,-0.012
1075,1.0542,-0.002
1076,1.0552,-0.014
1077,1.0563,-0.002
1078,1.0574,0.01
1079,1.0584,-0.002
1080,1.0595,-0.012
1081,1.0605,0.02
1082,1.0616,-0.024
1083,1.0627,-0.024
1084,1.0637,-0.002
1085,1.0648,-0.002
1086,1.0658,-0.012
1087,1.0669,0.01
1088,1.068,-0.002
1089,1.069,0.02
1090,1.0701,-0.002
1091,1.0711,0.01
1092,1.0722,0.02
1093,1.0733,0.01
1094,1.0743,0.01
1095,1.0754,0.02
1096,1.0765,-0.002
1097,1.0775,0.01
1098,1.0786,0.032
1099,1.0796,0.02
1100,1.0807,0.01
1101,1.0818,0.01
1102,1.0828,0.02
1103,1.0839,0.02
1104,1.0849,0.02
1105,1.086,0.02
1106,1.0871,0.01
1107,1.0881,0.01
1108,1.0892,-0.002
1109,1.0902,0.02
1110,1.0913,-0.012
1111,1.0924,0.01
1112,1.0934,0.01
1113,1.0945,-0.002
1114,1.0955,-0.002
1115,1.0966,-0.002
1116,1.0977,0.01
1117,1.0987,-0.012
1118,1.0996,-0.002
1119,1.1004,0.01
1120,1.1013,-0.024
1121,1.1021,-0.014
1122,1.103,-0.024
1123,1.1039,0.01
1124,1.1047,-0.014
1125,1.1056,-0.024
1126,1.1064,-0.002
1127,1.1073,-0.014
1128,1.1081,-0.002
1129,1.109,0.01
1130,1.1098,-0.002
1131,1.1107,-0.012
1132,1.1115,-0.002
1133,1.1124,-0.002
1134,1.1133,-0.014
1135,1.1141,-0.002
1136,1.115,0.01
1137,1.1158,0.02
1138,1.1167,0.01
1139,1.1175,-0.014
1140,1.1184,0.01
1141,1.1192,0.01
1142,1.1201,0.01
1143,1.121,0.01
1144,1.1218,0.02
1145,1.1227,-0.002
1146,1.1235,0.02
1147,1.1244,0.032
1148,1.1252,0.01
1149,1.1261,0.01
1150,1.1269,0.02
1151,1.1278,0.02
1152,1.1287,0.01
1153,1.1295,0.01
1154,1.1304,0.01
1155,1.1312,-0.014
1156,1.1321,0.02
1157,1.1329,-0.002
1158,1.1338,-0.012
1159,1.1346,0.01
1160,1.1355,-0.002
1161,1.1364,-0.012
1162,1.1372,-0.014
1163,1.1381,-0.012
1164,1.1389,-0.002
1165,1.1398,-0.012
1166,1.1406,0.01
1167,1.1415,-0.002
1168,1.1425,-0.002
1169,1.1436,-0.002
1170,1.1446,-0.012
1171,1.1456,0.01
1172,1.1467,-0.002
1173,1.1477,-0.012
1174,1.1488,-0.002
1175,1.1498,-0.012
1176,1.1508,0.01
1177,1.1519,0.01
1178,1.1529,-0.002
1179,1.1539,-0.002
1180,1.155,0.032
1181,1.156,0.01
1182,1.1571,-0.002
1183,1.1581,0.02
1184,1.1591,0.01
1185,1.1602,0.01
1186,1.1612,-0.012
1187,1.1622,-0.002
1188,1.1633,0.01
1189,1.1643,0.032
1190,1.1654,0.01
1191,1.1664,0.02
1192,1.1674,0.032
1193,1.1685,0.02
